,Producto1,Producto2,Correlacion
103,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-51:76:173:174,-0.33456735899785595
104,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-53:79:179:180,-0.018085813535270345
105,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-543:722:1873:1874,-0.13735118077320915
106,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-54:85:191:192,-0.04737021640180229
107,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-55:81:183:184,0.12847896566210945
108,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-563:755:1942:1943,0.04419117615389658
109,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-5:77:175:176,0.17170972948078517
110,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-86:331:867:868,0.09069962520448215
111,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT4-13460:24519:24520:16230,0.07092841204780573
112,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT4-31098:53485:53486:36872,0.16293577071627935
113,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT4-385:716:1861:1862,-0.012837475589156416
114,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT4-454:724:1877:1878,-0.033075890192109006
115,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT4-457:718:1865:1866,-0.07416797025233002
116,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT4-460:725:1879:1880,-0.04450779896705389
117,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT4-566:750:1932:1933,0.1578294906512086
118,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT4-567:751:1934:1935,-0.07667085401025915
119,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT5-464:619:1598:1599,0.10167361454007418
120,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-15264:26867:26868:18446,-0.028240330838392325
121,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-234:304:750:770,-0.0805122680203291
122,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-26:59:135:136,-0.06324588696538462
123,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-283:371:966:967,-0.11184655788021604
124,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-298:790:2017:2018,-0.06204853043237717
125,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-43:73:164:863,-0.0751372633238502
126,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-46:61:139:140,-0.07141412568869196
127,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-46:61:239:240,0.11249023585554241
128,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-46:61:727:728,-0.07103195603681388
129,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-64:86:193:194,0.048159600267106854
130,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-658:852:2157:2158,0.061955574684015725
131,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT6-82:276:657:658,0.005426092913948699
132,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-111:277:659:660,-0.039558007634590824
133,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-14:49:115:116,1.0
134,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-157:273:651:652,-0.12016988936100399
135,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-15:50:117:118,0.0924039376263143
136,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-16:51:119:120,0.015342583892902462
137,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-19:52:121:122,0.018314743069717376
138,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-205:306:758:759,-0.09511551715049336
139,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-208:432:1113:1114,0.0014676854923514988
140,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-20:53:123:124,0.15779850175037066
141,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-21:54:125:126,0.01084398841386773
142,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-233:577:1503:1504,-0.02601777881810742
143,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-236:307:760:761,-0.030753485259356766
144,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-241:367:958:959,0.44496848428057895
145,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-25:58:133:134,-0.1283134749232122
146,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-279:366:956:957,-0.15549220072781483
147,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-2:42:99:100,-0.051016654260291644
148,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-2:42:99:101,0.05897665820679499
149,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-30:63:143:144,-0.09426735605388828
150,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-330:576:1501:1502,0.03558351942415646
151,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-367:488:1260:1261,-0.023617470026053338
152,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-393:618:1596:1597,0.09229948304085854
153,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-396:719:1867:1868,0.10776364535394387
154,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-397:578:1505:1506,-0.029917329944684982
155,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-40058:70129:70130:47263,0.060439747075331125
156,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-440:579:1507:1508,0.08113765242576818
157,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-440:579:1509:1510,0.09399086785100347
158,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-44789:80549:80550:53091,0.14787761933321256
159,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-463:720:1869:1870,-0.14191640782581838
160,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-47:67:151:152,0.1057048640802419
161,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-4:44:104:105,-0.011760725520302552
162,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-52:78:177:178,0.006192541258963328
163,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-561:754:1940:1941,-0.0790509083368595
164,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-579:752:1936:1937,-0.08446991438407382
165,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-60:91:203:204,0.2084805105110322
166,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-61:92:205:229,0.005539271284975117
167,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT1-66:87:195:196,0.03244972966508389
168,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT100014-13454:24507:24508:16218,0.060368596486227964
169,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-104967:239539:239540:131193,-0.02157793149822315
170,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-115016:262946:262947:142755,0.07176338144457048
171,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-154:296447:296448:160938,-0.08827007081096536
172,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-208362:511397:511398:258799,-0.07366682647793857
173,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-305509:1018259:1018260:563293,0.1336487046702151
174,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-370:393813:393814:210159,-0.1477972438800413
175,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-44:643471:643472:327559,0.1581734815811131
176,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-455075:1153677:1153676:630613,0.1895871759025224
177,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-455150:1153426:1153427:630219,-0.02365700522823731
178,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-52857:101263:101262:63782,-0.0065583766381591595
179,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-52860:101265:101264:63788,0.12110308112762021
180,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-52864:101267:101266:63795,0.13036239931962587
181,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-54:569323:569324:286789,-0.0026151163094451746
182,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-60271:510131:510132:258690,0.09621457676012564
183,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-73423:168376:168377:92108,-0.08053567787060303
184,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104105-73435:169267:169268:92127,-0.04956864886074396
185,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-16:261839:261840:142273,0.0008581183412528974
186,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-30:244845:244846:134243,0.021572584679541276
187,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-330:254488:254489:139111,0.002954837768279834
188,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-367:261835:261836:142264,0.11746910164737374
189,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-455147:1153424:1153423:630218,0.08853630463467185
190,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-455422:1153682:1153683:630618,-0.1590375483684637
191,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-456426:1155955:1155956:631850,0.18160275886910765
192,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-72829:165644:165645:91387,0.04831585253421926
193,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-72832:165646:165647:91444,0.0166265403567849
194,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104107-77661:180253:180254:97944,-0.051992833468558076
195,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104111-26:353573:353574:192764,-0.00142011319514953
196,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104111-26:360303:360304:196351,0.2251345872431901
197,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104111-455604:1155694:1155695:631134,-0.042771442137222636
198,cantidad_BAQ-FRU1-CAT1-14:49:115:116,cantidad_BAQ-FRU1-CAT104111-455605:1155679:1155680:631333,-0.14687805005514856
